Year,Month,Day,ProtectionUnit,TotalFires,Acres,reportdate
2020,6,9,CGF,4.0,0.4,2020-06-09
2020,6,9,TNF,7.0,23.5,2020-06-09
2020,6,10,SWS,19.0,40531.3,2020-06-10
2020,6,10,GAD,44.0,14700.5,2020-06-10
2020,6,10,MID,1.0,1285.1,2020-06-10
2020,6,10,TAD,12.0,1595.2,2020-06-10
2020,6,10,UYD,9.0,8409.6,2020-06-10
2020,6,10,DAS,6.0,12.2,2020-06-10
2020,6,10,FAS,8.0,3.2,2020-06-10
2020,6,10,KKS,30.0,11.2,2020-06-10
2020,6,10,MSS,43.0,205.9,2020-06-10
2020,6,10,TAS,6.0,0.7,2020-06-10
2020,6,10,CGF,4.0,0.4,2020-06-10
2020,6,10,TNF,8.0,23.5,2020-06-10
2020,6,11,SWS,19.0,52222.2,2020-06-11
2020,6,11,GAD,44.0,14669.2,2020-06-11
2020,6,11,MID,1.0,1285.1,2020-06-11
2020,6,11,TAD,12.0,2118.1,2020-06-11
2020,6,11,UYD,11.0,11018.6,2020-06-11
2020,6,11,DAS,6.0,12.2,2020-06-11
2020,6,11,FAS,8.0,3.2,2020-06-11
2020,6,11,KKS,30.0,11.2,2020-06-11
2020,6,11,MSS,43.0,215.8,2020-06-11
2020,6,11,TAS,6.0,0.7,2020-06-11
2020,6,11,CGF,4.0,0.5,2020-06-11
2020,6,11,TNF,8.0,23.5,2020-06-11
2020,6,12,SWS,19.0,52953.1,2020-06-12
2020,6,12,GAD,46.0,14773.0,2020-06-12
2020,6,12,MID,1.0,1285.1,2020-06-12
2020,6,12,TAD,16.0,2440.4,2020-06-12
2020,6,12,UYD,12.0,11073.9,2020-06-12
2020,6,12,DAS,6.0,12.2,2020-06-12
2020,6,12,FAS,8.0,3.2,2020-06-12
2020,6,12,KKS,30.0,11.2,2020-06-12
2020,6,12,MSS,42.0,215.8,2020-06-12
2020,6,12,TAS,6.0,0.7,2020-06-12
2020,6,12,CGF,4.0,0.5,2020-06-12
2020,6,12,TNF,8.0,23.5,2020-06-12
2020,6,13,SWS,19.0,63817.4,2020-06-13
2020,6,13,GAD,47.0,14925.8,2020-06-13
2020,6,13,MID,1.0,1285.1,2020-06-13
2020,6,13,TAD,20.0,2445.4,2020-06-13
2020,6,13,UYD,15.0,12259.7,2020-06-13
2020,6,13,DAS,6.0,12.2,2020-06-13
2020,6,13,FAS,8.0,3.2,2020-06-13
2020,6,13,KKS,31.0,11.5,2020-06-13
2020,6,13,MSS,43.0,215.8,2020-06-13
2020,6,13,TAS,6.0,0.7,2020-06-13
2020,6,13,CGF,4.0,0.5,2020-06-13
2020,6,13,TNF,8.0,23.5,2020-06-13
2020,6,14,SWS,21.0,64891.4,2020-06-14
2020,6,14,GAD,48.0,14985.5,2020-06-14
2020,6,14,MID,1.0,1285.1,2020-06-14
2020,6,14,TAD,21.0,2943.6,2020-06-14
2020,6,14,UYD,16.0,13776.8,2020-06-14
2020,6,14,DAS,7.0,17.2,2020-06-14
2020,6,14,FAS,15.0,60.2,2020-06-14
2020,6,14,KKS,31.0,11.5,2020-06-14
2020,6,14,MSS,44.0,215.9,2020-06-14
2020,6,14,TAS,6.0,0.7,2020-06-14
2020,6,14,CGF,4.0,0.5,2020-06-14
2020,6,14,TNF,8.0,23.5,2020-06-14
2020,6,15,SWS,22.0,82301.8,2020-06-15
2020,6,15,GAD,57.0,14985.5,2020-06-15
2020,6,15,MID,1.0,1285.1,2020-06-15
2020,6,15,TAD,21.0,3368.1,2020-06-15
2020,6,15,UYD,22.0,14668.2,2020-06-15
2020,6,15,DAS,7.0,22.2,2020-06-15
2020,6,15,FAS,15.0,57.5,2020-06-15
2020,6,15,KKS,31.0,11.5,2020-06-15
2020,6,15,MSS,44.0,215.9,2020-06-15
2020,6,15,TAS,6.0,0.7,2020-06-15
2020,6,15,CGF,4.0,0.5,2020-06-15
2020,6,15,TNF,8.0,23.5,2020-06-15
2020,6,16,SWS,22.0,111267.3,2020-06-16
2020,6,16,GAD,61.0,15139.7,2020-06-16
2020,6,16,MID,1.0,1285.1,2020-06-16
2020,6,16,TAD,23.0,3409.6,2020-06-16
2020,6,16,UYD,24.0,15096.1,2020-06-16
2020,6,16,DAS,7.0,41.1,2020-06-16
2020,6,16,FAS,15.0,57.5,2020-06-16
2020,6,16,KKS,31.0,11.5,2020-06-16
2020,6,16,MSS,44.0,215.9,2020-06-16
2020,6,16,TAS,6.0,0.7,2020-06-16
2020,6,16,CGF,4.0,0.5,2020-06-16
2020,6,16,TNF,8.0,23.5,2020-06-16
2020,6,18,SWS,23.0,111267.3,2020-06-18
2020,6,18,GAD,64.0,15188.1,2020-06-18
2020,6,18,MID,1.0,1285.1,2020-06-18
2020,6,18,TAD,24.0,3615.5,2020-06-18
2020,6,18,UYD,25.0,15096.1,2020-06-18
2020,6,18,CRS,1.0,0.2,2020-06-18
2020,6,18,DAS,7.0,41.1,2020-06-18
2020,6,18,FAS,16.0,52.5,2020-06-18
2020,6,18,KKS,32.0,11.6,2020-06-18
2020,6,18,MSS,43.0,215.8,2020-06-18
2020,6,18,TAS,6.0,0.7,2020-06-18
2020,6,18,CGF,5.0,2.2,2020-06-18
2020,6,18,TNF,8.0,23.5,2020-06-18
2020,6,19,SWS,24.0,125966.3,2020-06-19
2020,6,19,GAD,64.0,15179.0,2020-06-19
2020,6,19,MID,1.0,1285.1,2020-06-19
2020,6,19,TAD,24.0,3615.5,2020-06-19
2020,6,19,UYD,27.0,15876.9,2020-06-19
2020,6,19,CRS,1.0,0.2,2020-06-19
2020,6,19,DAS,7.0,41.1,2020-06-19
2020,6,19,FAS,16.0,52.5,2020-06-19
2020,6,19,KKS,32.0,11.6,2020-06-19
2020,6,19,MSS,43.0,215.8,2020-06-19
2020,6,19,TAS,6.0,0.7,2020-06-19
2020,6,19,CGF,5.0,2.2,2020-06-19
2020,6,19,TNF,8.0,23.5,2020-06-19
2020,6,20,SWS,24.0,125966.3,2020-06-20
2020,6,20,GAD,64.0,15190.0,2020-06-20
2020,6,20,MID,1.0,1285.1,2020-06-20
2020,6,20,TAD,24.0,3615.5,2020-06-20
2020,6,20,UYD,27.0,15617.5,2020-06-20
2020,6,20,CRS,1.0,0.2,2020-06-20
2020,6,20,DAS,7.0,41.1,2020-06-20
2020,6,20,FAS,16.0,52.5,2020-06-20
2020,6,20,KKS,32.0,11.6,2020-06-20
2020,6,20,MSS,43.0,215.8,2020-06-20
2020,6,20,TAS,6.0,0.7,2020-06-20
2020,6,20,CGF,5.0,2.2,2020-06-20
2020,6,20,TNF,8.0,23.5,2020-06-20
2020,6,21,SWS,24.0,125979.1,2020-06-21
2020,6,21,GAD,64.0,16970.0,2020-06-21
2020,6,21,MID,1.0,1285.1,2020-06-21
2020,6,21,TAD,24.0,3615.5,2020-06-21
2020,6,21,UYD,27.0,15617.5,2020-06-21
2020,6,21,CRS,1.0,0.2,2020-06-21
2020,6,21,DAS,7.0,41.1,2020-06-21
2020,6,21,FAS,16.0,52.5,2020-06-21
2020,6,21,KKS,32.0,11.6,2020-06-21
2020,6,21,MSS,43.0,215.8,2020-06-21
2020,6,21,TAS,6.0,0.7,2020-06-21
2020,6,21,CGF,5.0,2.2,2020-06-21
2020,6,21,TNF,8.0,23.5,2020-06-21
2020,6,22,SWS,24.0,125979.1,2020-06-22
2020,6,22,GAD,64.0,16970.0,2020-06-22
2020,6,22,MID,1.0,1285.1,2020-06-22
2020,6,22,TAD,24.0,3615.5,2020-06-22
2020,6,22,UYD,27.0,15618.5,2020-06-22
2020,6,22,CRS,1.0,0.2,2020-06-22
2020,6,22,DAS,7.0,41.1,2020-06-22
2020,6,22,FAS,16.0,52.5,2020-06-22
2020,6,22,KKS,32.0,11.6,2020-06-22
2020,6,22,MSS,43.0,215.8,2020-06-22
2020,6,22,TAS,6.0,0.7,2020-06-22
2020,6,22,CGF,5.0,2.2,2020-06-22
2020,6,22,TNF,8.0,23.5,2020-06-22
2020,6,23,SWS,24.0,129124.7,2020-06-23
2020,6,23,GAD,67.0,16726.6,2020-06-23
2020,6,23,MID,1.0,1285.1,2020-06-23
2020,6,23,TAD,25.0,4367.2,2020-06-23
2020,6,23,UYD,28.0,16015.5,2020-06-23
2020,6,23,CRS,1.0,0.2,2020-06-23
2020,6,23,DAS,7.0,41.1,2020-06-23
2020,6,23,FAS,16.0,52.5,2020-06-23
2020,6,23,KKS,32.0,11.6,2020-06-23
2020,6,23,MSS,43.0,215.8,2020-06-23
2020,6,23,TAS,6.0,0.7,2020-06-23
2020,6,23,CGF,5.0,2.2,2020-06-23
2020,6,23,TNF,8.0,23.5,2020-06-23
2020,6,24,SWS,24.0,129133.0,2020-06-24
2020,6,24,GAD,67.0,16753.2,2020-06-24
2020,6,24,MID,1.0,1285.1,2020-06-24
2020,6,24,TAD,25.0,4367.2,2020-06-24
2020,6,24,UYD,29.0,16015.6,2020-06-24
2020,6,24,CRS,1.0,0.2,2020-06-24
2020,6,24,DAS,8.0,41.1,2020-06-24
2020,6,24,FAS,16.0,52.5,2020-06-24
2020,6,24,KKS,33.0,11.7,2020-06-24
2020,6,24,MSS,43.0,215.8,2020-06-24
2020,6,24,TAS,6.0,0.7,2020-06-24
2020,6,24,CGF,5.0,2.2,2020-06-24
2020,6,24,TNF,8.0,23.5,2020-06-24
2020,6,25,SWS,24.0,129133.0,2020-06-25
2020,6,25,GAD,67.0,16753.2,2020-06-25
2020,6,25,MID,1.0,1285.1,2020-06-25
2020,6,25,TAD,25.0,4367.2,2020-06-25
2020,6,25,UYD,29.0,16095.5,2020-06-25
2020,6,25,CRS,1.0,0.2,2020-06-25
2020,6,25,DAS,8.0,41.1,2020-06-25
2020,6,25,FAS,16.0,52.5,2020-06-25
2020,6,25,KKS,33.0,11.7,2020-06-25
2020,6,25,MSS,44.0,215.9,2020-06-25
2020,6,25,TAS,6.0,0.7,2020-06-25
2020,6,25,CGF,5.0,2.2,2020-06-25
2020,6,25,TNF,8.0,23.5,2020-06-25
2020,6,26,SWS,24.0,131122.6,2020-06-26
2020,6,26,GAD,67.0,16754.2,2020-06-26
2020,6,26,MID,1.0,1285.1,2020-06-26
2020,6,26,TAD,25.0,4513.3,2020-06-26
2020,6,26,UYD,29.0,16095.5,2020-06-26
2020,6,26,CRS,2.0,0.3,2020-06-26
2020,6,26,DAS,8.0,41.1,2020-06-26
2020,6,26,FAS,17.0,52.6,2020-06-26
2020,6,26,KKS,35.0,19.2,2020-06-26
2020,6,26,MSS,44.0,215.9,2020-06-26
2020,6,26,TAS,6.0,0.7,2020-06-26
2020,6,26,CGF,5.0,2.2,2020-06-26
2020,6,26,TNF,8.0,23.5,2020-06-26
2020,6,27,SWS,24.0,131122.6,2020-06-27
2020,6,27,SWS,24.0,131122.6,2020-06-27
2020,6,27,GAD,67.0,16753.0,2020-06-27
2020,6,27,MID,1.0,1285.1,2020-06-27
2020,6,27,TAD,25.0,4513.3,2020-06-27
2020,6,27,UYD,29.0,16095.5,2020-06-27
2020,6,27,CRS,2.0,0.3,2020-06-27
2020,6,27,DAS,8.0,41.1,2020-06-27
2020,6,27,FAS,17.0,52.6,2020-06-27
2020,6,27,KKS,35.0,19.0,2020-06-27
2020,6,27,MSS,44.0,215.9,2020-06-27
2020,6,27,TAS,7.0,0.8,2020-06-27
2020,6,27,CGF,5.0,2.2,2020-06-27
2020,6,27,CGF,5.0,2.2,2020-06-27
2020,6,27,CRS,1.0,0.2,2020-06-27
2020,6,27,DAS,8.0,41.1,2020-06-27
2020,6,27,FAS,17.0,52.6,2020-06-27
2020,6,27,GAD,67.0,16753.0,2020-06-27
2020,6,27,KKS,35.0,19.0,2020-06-27
2020,6,27,MID,1.0,1285.1,2020-06-27
2020,6,27,MSS,44.0,215.9,2020-06-27
2020,6,27,TAD,25.0,4513.3,2020-06-27
2020,6,27,TAS,7.0,0.8,2020-06-27
2020,6,27,TNF,8.0,23.4,2020-06-27
2020,6,27,UYD,29.0,16095.5,2020-06-27
2020,6,28,SWS,24.0,131122.6,2020-06-28
2020,6,28,SWS,24.0,131122.6,2020-06-28
2020,6,28,GAD,67.0,16753.0,2020-06-28
2020,6,28,MID,1.0,1285.1,2020-06-28
2020,6,28,TAD,25.0,4513.3,2020-06-28
2020,6,28,UYD,29.0,16095.5,2020-06-28
2020,6,28,CRS,2.0,0.3,2020-06-28
2020,6,28,DAS,8.0,41.1,2020-06-28
2020,6,28,FAS,17.0,52.6,2020-06-28
2020,6,28,KKS,36.0,19.1,2020-06-28
2020,6,28,MSS,45.0,216.1,2020-06-28
2020,6,28,TAS,7.0,0.8,2020-06-28
2020,6,28,CGF,5.0,2.2,2020-06-28
2020,6,28,CGF,5.0,2.2,2020-06-28
2020,6,28,CRS,1.0,0.2,2020-06-28
2020,6,28,DAS,8.0,41.1,2020-06-28
2020,6,28,FAS,17.0,52.6,2020-06-28
2020,6,28,GAD,67.0,16753.0,2020-06-28
2020,6,28,KKS,36.0,19.1,2020-06-28
2020,6,28,MID,1.0,1285.2,2020-06-28
2020,6,28,MSS,45.0,216.1,2020-06-28
2020,6,28,TAD,25.0,4513.3,2020-06-28
2020,6,28,TAS,7.0,0.8,2020-06-28
2020,6,28,TNF,8.0,23.4,2020-06-28
2020,6,28,UYD,29.0,16095.5,2020-06-28
2020,6,29,SWS,24.0,131122.6,2020-06-29
2020,6,29,SWS,24.0,131122.6,2020-06-29
2020,6,29,GAD,67.0,16756.3,2020-06-29
2020,6,29,MID,1.0,1285.1,2020-06-29
2020,6,29,TAD,24.0,4513.3,2020-06-29
2020,6,29,UYD,29.0,16807.9,2020-06-29
2020,6,29,CRS,2.0,0.3,2020-06-29
2020,6,29,DAS,9.0,41.1,2020-06-29
2020,6,29,FAS,17.0,52.6,2020-06-29
2020,6,29,KKS,36.0,19.1,2020-06-29
2020,6,29,MSS,45.0,216.1,2020-06-29
2020,6,29,TAS,7.0,0.8,2020-06-29
2020,6,29,CGF,5.0,2.2,2020-06-29
2020,6,29,CGF,5.0,2.2,2020-06-29
2020,6,29,CRS,1.0,0.2,2020-06-29
2020,6,29,DAS,8.0,41.1,2020-06-29
2020,6,29,FAS,17.0,52.6,2020-06-29
2020,6,29,GAD,67.0,16756.3,2020-06-29
2020,6,29,KKS,36.0,19.1,2020-06-29
2020,6,29,MID,1.0,1285.1,2020-06-29
2020,6,29,MSS,45.0,216.1,2020-06-29
2020,6,29,TAD,25.0,4513.3,2020-06-29
2020,6,29,TAS,7.0,0.8,2020-06-29
2020,6,29,TNF,8.0,23.4,2020-06-29
2020,6,29,UYD,29.0,16807.9,2020-06-29
2020,6,30,SWS,24.0,131122.6,2020-06-30
2020,6,30,SWS,24.0,131122.6,2020-06-30
2020,6,30,GAD,69.0,16809.4,2020-06-30
2020,6,30,MID,1.0,1285.1,2020-06-30
2020,6,30,TAD,25.0,4513.3,2020-06-30
2020,6,30,UYD,30.0,16812.9,2020-06-30
2020,6,30,CRS,2.0,0.3,2020-06-30
2020,6,30,DAS,9.0,41.1,2020-06-30
2020,6,30,FAS,17.0,52.6,2020-06-30
2020,6,30,KKS,36.0,19.1,2020-06-30
2020,6,30,MSS,45.0,216.1,2020-06-30
2020,6,30,TAS,7.0,0.8,2020-06-30
2020,6,30,CGF,5.0,2.2,2020-06-30
2020,6,30,CGF,5.0,2.2,2020-06-30
2020,6,30,CRS,1.0,0.2,2020-06-30
2020,6,30,DAS,8.0,41.1,2020-06-30
2020,6,30,FAS,17.0,52.6,2020-06-30
2020,6,30,GAD,69.0,16809.4,2020-06-30
2020,6,30,KKS,36.0,19.1,2020-06-30
2020,6,30,MID,1.0,1285.1,2020-06-30
2020,6,30,MSS,45.0,216.1,2020-06-30
2020,6,30,TAD,25.0,4513.3,2020-06-30
2020,6,30,TAS,7.0,0.8,2020-06-30
2020,6,30,TNF,8.0,23.4,2020-06-30
2020,6,30,UYD,30.0,16812.9,2020-06-30
2020,7,1,SWS,24.0,131122.6,2020-07-01
2020,7,1,SWS,24.0,131122.6,2020-07-01
2020,7,1,GAD,69.0,16809.4,2020-07-01
2020,7,1,MID,1.0,1285.1,2020-07-01
2020,7,1,TAD,25.0,4513.3,2020-07-01
2020,7,1,UYD,30.0,16812.9,2020-07-01
2020,7,1,CRS,2.0,0.3,2020-07-01
2020,7,1,DAS,9.0,41.1,2020-07-01
2020,7,1,FAS,17.0,52.6,2020-07-01
2020,7,1,KKS,37.0,19.2,2020-07-01
2020,7,1,MSS,45.0,216.1,2020-07-01
2020,7,1,TAS,7.0,0.8,2020-07-01
2020,7,1,CGF,5.0,2.2,2020-07-01
2020,7,1,CGF,5.0,2.2,2020-07-01
2020,7,1,CRS,1.0,0.2,2020-07-01
2020,7,1,DAS,8.0,41.1,2020-07-01
2020,7,1,FAS,17.0,52.6,2020-07-01
2020,7,1,GAD,69.0,16809.4,2020-07-01
2020,7,1,KKS,37.0,19.2,2020-07-01
2020,7,1,MID,1.0,1285.1,2020-07-01
2020,7,1,MSS,45.0,216.1,2020-07-01
2020,7,1,TAD,25.0,4513.3,2020-07-01
2020,7,1,TAS,7.0,0.8,2020-07-01
2020,7,1,TNF,8.0,23.4,2020-07-01
2020,7,1,UYD,30.0,16812.9,2020-07-01
2020,7,2,SWS,24.0,131122.6,2020-07-02
2020,7,2,SWS,24.0,131122.6,2020-07-02
2020,7,2,GAD,69.0,16809.4,2020-07-02
2020,7,2,MID,1.0,1285.1,2020-07-02
2020,7,2,TAD,25.0,4213.3,2020-07-02
2020,7,2,UYD,30.0,16815.0,2020-07-02
2020,7,2,CRS,2.0,0.3,2020-07-02
2020,7,2,DAS,9.0,41.1,2020-07-02
2020,7,2,FAS,17.0,52.6,2020-07-02
2020,7,2,KKS,38.0,19.3,2020-07-02
2020,7,2,MSS,45.0,216.1,2020-07-02
2020,7,2,TAS,7.0,0.8,2020-07-02
2020,7,2,CGF,5.0,2.2,2020-07-02
2020,7,2,CGF,5.0,2.2,2020-07-02
2020,7,2,CRS,1.0,0.2,2020-07-02
2020,7,2,DAS,8.0,41.1,2020-07-02
2020,7,2,FAS,17.0,52.6,2020-07-02
2020,7,2,GAD,69.0,16809.4,2020-07-02
2020,7,2,KKS,38.0,19.3,2020-07-02
2020,7,2,MID,1.0,1285.1,2020-07-02
2020,7,2,MSS,45.0,216.1,2020-07-02
2020,7,2,TAD,25.0,4513.3,2020-07-02
2020,7,2,TAS,7.0,0.8,2020-07-02
2020,7,2,TNF,8.0,23.4,2020-07-02
2020,7,2,UYD,30.0,16815.0,2020-07-02
2020,7,3,SWS,24.0,131122.6,2020-07-03
2020,7,3,SWS,24.0,131122.6,2020-07-03
2020,7,3,GAD,69.0,16809.4,2020-07-03
2020,7,3,MID,1.0,1285.1,2020-07-03
2020,7,3,TAD,25.0,4513.3,2020-07-03
2020,7,3,UYD,30.0,16815.0,2020-07-03
2020,7,3,CRS,2.0,0.3,2020-07-03
2020,7,3,DAS,9.0,41.1,2020-07-03
2020,7,3,FAS,17.0,52.6,2020-07-03
2020,7,3,KKS,38.0,19.3,2020-07-03
2020,7,3,MSS,45.0,216.1,2020-07-03
2020,7,3,TAS,7.0,0.8,2020-07-03
2020,7,3,CGF,5.0,2.2,2020-07-03
2020,7,3,CGF,5.0,2.2,2020-07-03
2020,7,3,CRS,1.0,0.2,2020-07-03
2020,7,3,DAS,8.0,41.1,2020-07-03
2020,7,3,FAS,17.0,52.6,2020-07-03
2020,7,3,GAD,69.0,16809.4,2020-07-03
2020,7,3,KKS,38.0,19.3,2020-07-03
2020,7,3,MID,1.0,1285.1,2020-07-03
2020,7,3,MSS,45.0,216.1,2020-07-03
2020,7,3,TAD,25.0,4513.3,2020-07-03
2020,7,3,TAS,7.0,0.8,2020-07-03
2020,7,3,TNF,8.0,23.4,2020-07-03
2020,7,3,UYD,30.0,16815.0,2020-07-03
2020,7,4,SWS,24.0,131122.6,2020-07-04
2020,7,4,SWS,24.0,131122.6,2020-07-04
2020,7,4,GAD,69.0,16809.4,2020-07-04
2020,7,4,MID,1.0,1285.1,2020-07-04
2020,7,4,TAD,25.0,4513.3,2020-07-04
2020,7,4,UYD,30.0,16835.0,2020-07-04
2020,7,4,CRS,2.0,0.3,2020-07-04
2020,7,4,DAS,9.0,41.1,2020-07-04
2020,7,4,FAS,17.0,52.6,2020-07-04
2020,7,4,KKS,40.0,19.5,2020-07-04
2020,7,4,MSS,46.0,216.6,2020-07-04
2020,7,4,TAS,7.0,0.8,2020-07-04
2020,7,4,CGF,5.0,2.2,2020-07-04
2020,7,4,CGF,5.0,2.2,2020-07-04
2020,7,4,CRS,1.0,0.2,2020-07-04
2020,7,4,DAS,8.0,41.1,2020-07-04
2020,7,4,FAS,17.0,52.6,2020-07-04
2020,7,4,GAD,69.0,16809.4,2020-07-04
2020,7,4,KKS,40.0,19.5,2020-07-04
2020,7,4,MID,1.0,1285.1,2020-07-04
2020,7,4,MSS,46.0,216.6,2020-07-04
2020,7,4,TAD,25.0,4513.3,2020-07-04
2020,7,4,TAS,7.0,0.8,2020-07-04
2020,7,4,TNF,8.0,23.4,2020-07-04
2020,7,4,UYD,30.0,16835.0,2020-07-04
2020,7,5,SWS,24.0,131122.6,2020-07-05
2020,7,5,SWS,24.0,131122.6,2020-07-05
2020,7,5,GAD,69.0,16696.2,2020-07-05
2020,7,5,MID,1.0,1285.1,2020-07-05
2020,7,5,TAD,25.0,4543.2,2020-07-05
2020,7,5,UYD,30.0,16985.3,2020-07-05
2020,7,5,CRS,2.0,0.3,2020-07-05
2020,7,5,DAS,9.0,41.1,2020-07-05
2020,7,5,FAS,17.0,52.6,2020-07-05
2020,7,5,KKS,43.0,19.8,2020-07-05
2020,7,5,MSS,47.0,216.7,2020-07-05
2020,7,5,TAS,7.0,0.8,2020-07-05
2020,7,5,CGF,5.0,2.2,2020-07-05
2020,7,5,CGF,5.0,2.2,2020-07-05
2020,7,5,CRS,1.0,0.2,2020-07-05
2020,7,5,DAS,8.0,41.1,2020-07-05
2020,7,5,FAS,17.0,52.6,2020-07-05
2020,7,5,GAD,69.0,16809.4,2020-07-05
2020,7,5,KKS,43.0,19.8,2020-07-05
2020,7,5,MID,1.0,1285.1,2020-07-05
2020,7,5,MSS,47.0,216.7,2020-07-05
2020,7,5,TAD,25.0,4543.2,2020-07-05
2020,7,5,TAS,7.0,0.8,2020-07-05
2020,7,5,TNF,8.0,23.4,2020-07-05
2020,7,5,UYD,30.0,16985.3,2020-07-05
2020,7,6,SWS,24.0,131122.6,2020-07-06
2020,7,6,SWS,24.0,131122.6,2020-07-06
2020,7,6,GAD,69.0,16809.4,2020-07-06
2020,7,6,MID,1.0,1285.1,2020-07-06
2020,7,6,TAD,25.0,4543.2,2020-07-06
2020,7,6,UYD,30.0,16985.3,2020-07-06
2020,7,6,CRS,2.0,0.3,2020-07-06
2020,7,6,DAS,9.0,41.1,2020-07-06
2020,7,6,FAS,19.0,52.8,2020-07-06
2020,7,6,KKS,43.0,19.8,2020-07-06
2020,7,6,MSS,50.0,217.1,2020-07-06
2020,7,6,TAS,7.0,0.8,2020-07-06
2020,7,6,CGF,5.0,2.2,2020-07-06
2020,7,6,CGF,5.0,2.2,2020-07-06
2020,7,6,CRS,1.0,0.2,2020-07-06
2020,7,6,DAS,8.0,41.1,2020-07-06
2020,7,6,FAS,19.0,52.8,2020-07-06
2020,7,6,GAD,69.0,16809.4,2020-07-06
2020,7,6,KKS,43.0,19.8,2020-07-06
2020,7,6,MID,1.0,1285.1,2020-07-06
2020,7,6,MSS,50.0,217.1,2020-07-06
2020,7,6,TAD,25.0,4543.2,2020-07-06
2020,7,6,TAS,7.0,0.8,2020-07-06
2020,7,6,TNF,8.0,23.4,2020-07-06
2020,7,6,UYD,30.0,16985.3,2020-07-06
2020,7,7,SWS,24.0,131363.7,2020-07-07
2020,7,7,SWS,24.0,131363.7,2020-07-07
2020,7,7,GAD,70.0,16805.3,2020-07-07
2020,7,7,MID,1.0,1285.1,2020-07-07
2020,7,7,TAD,26.0,4573.2,2020-07-07
2020,7,7,UYD,30.0,19280.1,2020-07-07
2020,7,7,CRS,2.0,0.3,2020-07-07
2020,7,7,DAS,8.0,41.1,2020-07-07
2020,7,7,FAS,19.0,52.8,2020-07-07
2020,7,7,KKS,43.0,19.8,2020-07-07
2020,7,7,MSS,50.0,217.1,2020-07-07
2020,7,7,TAS,7.0,0.8,2020-07-07
2020,7,7,CGF,5.0,2.2,2020-07-07
2020,7,7,CGF,5.0,2.2,2020-07-07
2020,7,7,CRS,1.0,0.2,2020-07-07
2020,7,7,DAS,8.0,41.1,2020-07-07
2020,7,7,FAS,19.0,52.8,2020-07-07
2020,7,7,GAD,70.0,16809.4,2020-07-07
2020,7,7,KKS,43.0,19.8,2020-07-07
2020,7,7,MID,1.0,1285.1,2020-07-07
2020,7,7,MSS,50.0,217.1,2020-07-07
2020,7,7,TAD,26.0,4573.2,2020-07-07
2020,7,7,TAS,7.0,0.8,2020-07-07
2020,7,7,TNF,8.0,23.4,2020-07-07
2020,7,7,UYD,30.0,19280.1,2020-07-07
2020,7,8,SWS,24.0,131363.7,2020-07-08
2020,7,8,SWS,24.0,131363.7,2020-07-08
2020,7,8,GAD,70.0,16805.3,2020-07-08
2020,7,8,MID,1.0,1285.1,2020-07-08
2020,7,8,TAD,27.0,4605.7,2020-07-08
2020,7,8,UYD,30.0,19284.8,2020-07-08
2020,7,8,CRS,2.0,0.3,2020-07-08
2020,7,8,DAS,8.0,41.1,2020-07-08
2020,7,8,FAS,19.0,52.8,2020-07-08
2020,7,8,KKS,43.0,19.8,2020-07-08
2020,7,8,MSS,52.0,217.3,2020-07-08
2020,7,8,TAS,7.0,0.8,2020-07-08
2020,7,8,CGF,5.0,2.2,2020-07-08
2020,7,8,TNF,9.0,23.5,2020-07-08
2020,7,8,CGF,5.0,2.2,2020-07-08
2020,7,8,CRS,1.0,0.2,2020-07-08
2020,7,8,DAS,8.0,41.1,2020-07-08
2020,7,8,FAS,19.0,52.8,2020-07-08
2020,7,8,GAD,70.0,16809.4,2020-07-08
2020,7,8,KKS,43.0,19.8,2020-07-08
2020,7,8,MID,1.0,1285.1,2020-07-08
2020,7,8,MSS,52.0,217.3,2020-07-08
2020,7,8,TAD,27.0,4605.7,2020-07-08
2020,7,8,TAS,7.0,0.8,2020-07-08
2020,7,8,UYD,30.0,19284.8,2020-07-08
2020,7,9,SWS,24.0,131363.7,2020-07-09
2020,7,9,SWS,24.0,131363.7,2020-07-09
2020,7,9,GAD,70.0,16805.3,2020-07-09
2020,7,9,MID,1.0,1285.1,2020-07-09
2020,7,9,TAD,27.0,4621.8,2020-07-09
2020,7,9,UYD,31.0,19327.2,2020-07-09
2020,7,9,CRS,2.0,0.3,2020-07-09
2020,7,9,DAS,8.0,41.1,2020-07-09
2020,7,9,FAS,19.0,52.8,2020-07-09
2020,7,9,KKS,43.0,19.8,2020-07-09
2020,7,9,MSS,52.0,217.3,2020-07-09
2020,7,9,TAS,7.0,0.8,2020-07-09
2020,7,9,CGF,6.0,2.3,2020-07-09
2020,7,9,CGF,6.0,2.3,2020-07-09
2020,7,9,CRS,1.0,0.2,2020-07-09
2020,7,9,DAS,8.0,41.1,2020-07-09
2020,7,9,FAS,19.0,52.8,2020-07-09
2020,7,9,GAD,70.0,16809.4,2020-07-09
2020,7,9,KKS,43.0,19.8,2020-07-09
2020,7,9,MID,1.0,1285.1,2020-07-09
2020,7,9,MSS,52.0,217.3,2020-07-09
2020,7,9,TAD,27.0,4621.8,2020-07-09
2020,7,9,TAS,7.0,0.8,2020-07-09
2020,7,9,TNF,9.0,23.5,2020-07-09
2020,7,9,UYD,31.0,19327.2,2020-07-09
2020,7,10,SWS,25.0,131363.8,2020-07-10
2020,7,10,SWS,25.0,131363.8,2020-07-10
